user_id,cibil_score,account_age_days,user_history_score,transaction_amount,transaction_type,bank_balance,insufficient_funds_flag,ip_switching_frequency,rooted_device_flag,multiple_attempts_short_time,account_behavior_score,past_failure_count,success_rate,always_fails_after_spending_flag,velocity_score,anomaly_score,fraud_label
102578,788,267,85,2270.4,domestic,16299.71,0,1,0,0,93,1,0.9008,0,13,17,0
100149,781,257,86,1120.19,international,15453.47,0,2,0,0,98,2,0.9086,0,25,21,0
107413,680,204,48,7629.67,domestic,6052.41,1,10,1,1,36,6,0.5543,0,68,76,1
105125,774,119,75,735.31,international,8412.92,0,1,0,0,87,0,0.8743,0,17,20,0
102454,779,524,56,2760.08,domestic,21304.06,0,0,0,0,82,0,0.8948,0,19,9,0
105138,759,269,84,31853.61,domestic,278158.46,0,2,0,0,89,0,0.9484,0,19,28,0
104393,827,932,83,7209.92,domestic,11954.22,0,1,0,0,100,0,0.9203,0,13,18,0
103729,751,958,91,996.72,domestic,10111.11,0,1,0,1,99,1,0.949,0,14,10,0
102235,822,1557,91,1151.0,domestic,7358.3,0,1,0,0,92,1,0.9302,0,16,10,0
104190,864,1669,83,2671.62,international,37712.58,0,0,0,0,88,1,0.9475,0,0,12,0
101629,650,377,58,958.7,domestic,8270.32,0,2,0,0,79,1,0.9257,0,23,26,0
104216,795,93,85,900.48,domestic,8181.37,0,1,0,0,100,0,0.9299,0,28,16,0
100795,788,205,90,2247.21,domestic,27950.3,0,3,0,0,75,0,0.8673,0,26,29,0
105229,815,433,89,3340.65,international,19130.47,0,1,0,0,89,1,0.9578,0,17,12,0
101202,805,181,85,1341.82,domestic,9777.46,0,0,0,0,92,3,0.9049,0,14,22,0
101652,796,853,98,1834.01,domestic,14994.79,0,0,0,0,92,2,1.0,0,3,1,0
105002,725,215,74,39927.99,domestic,292564.55,0,0,0,0,87,0,0.9611,0,23,0,0
102266,774,157,90,4393.55,domestic,56577.64,0,0,0,0,96,4,0.9125,0,18,10,0
103900,725,561,92,728.12,domestic,6903.95,0,1,0,1,96,3,0.8697,0,18,25,0
106854,650,71,89,2132.92,international,7404.9,0,2,0,0,76,1,0.9436,0,28,19,0
103242,726,467,80,1595.58,domestic,18584.22,0,1,0,0,86,1,0.9609,0,22,12,0
104853,681,837,70,11520.02,domestic,109148.44,0,1,0,0,93,0,0.9375,0,23,9,0
104660,650,742,91,3116.93,domestic,43833.56,0,2,0,0,96,2,0.936,0,13,8,0
102712,667,154,74,11063.23,international,69368.62,0,2,0,0,88,1,0.9656,0,23,6,0
107871,680,25,34,8713.67,domestic,543.34,1,23,1,0,13,14,0.0,1,92,97,1
106403,673,247,61,1262.81,domestic,6400.18,0,1,0,0,84,0,0.9422,0,14,10,0
105733,846,161,84,3125.89,domestic,34716.49,0,2,0,0,83,0,0.8754,0,24,6,0
107169,734,702,65,6867.56,domestic,10699.72,0,14,0,1,15,6,0.2646,0,69,79,1
101943,886,412,90,123.91,domestic,1385.87,0,3,0,0,97,1,0.9239,0,25,27,0
101656,733,816,84,745.54,domestic,2255.76,0,0,0,0,89,1,0.9136,0,9,15,0
100294,673,682,75,4460.71,domestic,11339.27,0,0,0,0,79,0,0.9348,0,20,0,0
102635,779,194,73,628.39,domestic,6414.33,0,2,0,0,85,0,0.9009,0,23,9,0
102228,678,3237,70,659.24,domestic,2039.08,0,1,0,0,91,1,0.9336,0,12,16,0
101014,753,1193,98,2028.32,domestic,8320.48,0,1,0,0,92,1,0.938,0,16,30,0
104131,688,203,73,11492.17,domestic,56571.58,0,1,0,0,93,1,0.9683,0,16,10,0
101363,714,244,88,5102.35,international,9533.15,0,0,0,0,90,2,0.9486,0,12,15,0
100737,782,771,100,1626.85,domestic,20432.61,0,0,0,0,93,1,0.9125,0,21,9,0
100244,817,436,81,2991.28,domestic,24163.81,0,1,0,0,100,0,0.9154,0,18,0,0
104307,757,979,77,3260.46,domestic,13030.38,0,4,1,0,87,0,0.8375,0,21,10,0
101438,741,296,89,4858.53,domestic,8491.37,0,1,0,0,100,0,0.9385,0,32,11,0
102695,749,782,76,1655.56,international,24120.41,0,1,0,0,83,0,0.9398,0,20,18,0
100545,736,126,78,6190.58,domestic,88730.73,0,1,0,0,100,2,0.9443,0,18,24,0
106091,797,301,76,7077.15,domestic,20611.46,0,0,0,0,81,2,0.8722,0,18,17,0
106509,786,402,74,2064.37,international,29657.22,0,1,0,0,82,0,0.8982,0,20,30,0
102448,816,295,84,4888.23,international,46330.02,0,0,0,0,94,3,0.9287,0,8,17,0
100283,809,301,94,625.67,domestic,7326.24,0,1,0,0,100,1,0.9387,0,12,15,0
100492,668,101,73,15864.46,international,227026.28,0,0,0,0,80,1,1.0,0,11,9,0
100823,736,127,100,3383.73,international,30199.26,0,1,0,0,92,2,0.8179,0,20,11,0
101320,832,694,80,1474.24,domestic,20345.68,0,1,1,0,83,0,0.9449,0,9,10,0
105670,810,441,99,705.41,international,4773.08,0,0,0,0,93,0,0.9403,0,13,4,0
103932,701,2324,78,2052.69,domestic,7038.74,0,2,0,0,94,1,0.9937,0,12,18,0
100308,748,459,80,1097.25,international,6340.71,0,2,0,0,88,2,0.9469,0,21,2,0
101247,719,652,93,2440.55,domestic,21436.08,0,0,1,0,100,0,0.8554,0,28,13,0
103255,900,399,93,3081.12,domestic,32284.44,0,2,0,0,100,1,0.9367,0,19,19,0
105157,774,553,79,832.75,domestic,5667.07,0,1,0,0,90,1,0.8811,0,20,15,0
104387,757,191,86,5309.29,domestic,43970.85,0,2,0,0,96,0,0.9268,0,13,21,0
103196,849,272,82,1424.77,domestic,14327.82,0,0,0,0,87,0,0.9535,0,10,13,0
102166,770,734,78,359.44,domestic,2329.3,0,1,0,0,87,0,0.9066,0,20,5,0
107735,539,408,29,110640.34,international,64749.28,1,11,1,1,26,7,0.2264,1,100,85,1
107367,557,497,29,17130.37,international,24715.07,0,11,1,1,46,4,0.5405,0,82,74,1
106678,779,931,82,4326.76,domestic,42948.19,0,2,0,0,98,2,0.9869,0,21,20,0
100774,775,412,94,1690.98,domestic,22991.21,0,1,0,0,92,1,0.9397,0,19,15,0
100240,699,423,76,2642.39,domestic,10970.3,0,1,0,0,100,1,0.995,0,19,3,0
104052,683,561,100,2730.91,domestic,28517.19,0,1,0,0,100,3,0.96,0,8,20,0
102028,725,1007,69,1794.84,domestic,8190.04,0,1,0,0,94,0,0.9317,0,21,14,0
104169,705,353,87,2017.87,domestic,11714.2,0,3,0,0,91,0,0.9623,0,24,11,0
107422,680,48,13,1760.52,international,439.97,1,16,1,1,19,9,0.1324,1,72,91,1
107648,522,37,9,6586.25,domestic,743.64,1,22,1,1,12,12,0.0869,1,81,88,1
105321,795,268,92,2582.09,international,8675.17,0,1,0,0,96,1,0.8629,0,24,19,0
107351,666,362,46,1537.74,international,2731.87,0,14,1,0,35,2,0.2699,1,78,69,1
101241,777,594,84,6642.11,domestic,53864.08,0,5,0,0,81,3,0.9373,0,25,12,0
104717,711,608,74,6818.63,domestic,63033.46,0,0,0,0,98,1,0.939,0,12,20,0
105874,650,913,84,630.61,domestic,7428.39,0,1,0,0,92,0,0.887,0,18,9,0
101149,805,1410,76,10916.93,domestic,157536.52,0,2,0,0,100,1,0.9587,0,10,11,0
103582,776,1731,92,693.47,international,9330.98,0,0,0,0,100,0,0.9848,0,7,15,0
100390,740,2628,77,4513.28,domestic,11039.16,0,0,1,0,93,2,0.8906,0,25,16,0
103004,727,237,90,2405.8,domestic,18176.21,0,2,0,0,84,1,0.9828,0,9,14,0
107839,660,43,10,5118.44,domestic,804.64,1,13,0,1,25,17,0.1432,1,71,100,1
102223,773,845,80,2215.68,domestic,25017.4,0,1,0,0,100,0,0.9295,0,6,19,0
102105,680,859,72,2068.36,international,23330.47,0,3,0,0,91,0,0.8962,0,28,15,0
100888,723,1793,93,4247.37,domestic,50062.02,0,0,0,0,85,0,0.9013,0,13,13,0
105265,705,2188,69,304.96,domestic,3242.41,0,0,0,0,94,2,0.9529,0,7,25,0
101321,787,513,82,15594.77,domestic,223721.0,0,0,0,0,91,2,0.9234,0,3,10,0
107505,617,64,29,6815.15,domestic,4943.07,1,10,0,1,21,8,0.0888,1,80,75,1
106366,764,863,78,346.04,domestic,761.76,0,0,0,0,100,1,0.9086,0,11,11,0
107787,643,531,31,3995.95,international,5631.15,0,5,1,0,24,5,0.1782,1,83,88,1
103338,730,173,99,4963.6,international,69612.28,0,0,0,1,99,0,0.9232,0,20,15,0
100181,660,71,69,1406.05,domestic,11464.47,0,1,0,0,83,1,0.9515,0,17,29,0
106744,794,422,86,11512.86,domestic,152717.08,0,1,0,0,91,1,0.9659,0,11,18,0
106895,729,419,100,513.7,domestic,7663.09,0,1,1,0,88,0,0.8984,0,21,31,0
104800,814,233,81,1017.92,domestic,9955.22,0,2,0,0,75,2,1.0,0,20,21,0
106223,749,61,90,2751.27,domestic,4856.96,0,2,0,0,100,0,0.9726,0,23,22,0
104209,759,953,77,881.6,domestic,11115.24,0,1,0,0,97,2,0.9675,0,21,23,0
101764,771,1081,93,2300.91,domestic,33723.46,0,2,0,0,90,1,0.9594,0,18,17,0
105118,809,254,74,945.68,domestic,4231.8,0,0,0,0,96,0,0.958,0,8,14,0
107863,437,12,38,500,domestic,423.88,1,12,1,1,36,12,0.2772,1,93,73,1
107308,531,91,20,858.3,domestic,258.61,1,10,0,1,29,8,0.2075,1,73,88,1
101150,733,341,84,2255.52,domestic,17320.45,0,1,0,0,93,2,0.9651,0,21,17,0
102594,720,72,78,593.7,domestic,1056.63,0,2,0,0,86,2,0.9544,0,27,23,0
100063,719,1140,78,1845.08,international,7043.91,0,0,0,0,94,0,0.8648,0,18,30,0
103561,824,742,93,1525.98,domestic,3403.76,0,1,0,0,100,1,0.9264,0,7,21,0
101770,762,267,70,4285.49,domestic,45394.79,0,1,0,0,77,0,0.9098,0,16,22,0
107803,507,19,55,1663.64,international,1058.04,1,15,1,1,31,10,0.1451,1,66,68,1
100450,725,269,94,2987.99,international,19768.26,0,1,0,0,100,1,0.9525,0,22,8,0
100132,650,591,74,527.64,domestic,3174.23,0,0,1,0,92,0,0.8593,0,21,14,0
105861,749,352,96,882.93,domestic,8266.3,0,3,0,0,89,1,0.8907,0,32,32,0
104790,698,208,68,889.5,domestic,6729.53,0,0,0,0,87,1,0.922,0,8,32,0
102209,768,673,81,1906.4,domestic,16500.52,0,1,0,0,98,0,0.9003,0,13,18,0
104137,796,176,80,1728.37,domestic,25275.99,0,0,0,0,100,2,0.918,0,11,9,0
101263,775,649,86,7281.34,domestic,93850.02,0,3,0,0,85,0,0.8983,0,27,19,0
106186,764,125,81,2401.39,international,22023.19,0,1,0,0,98,0,0.9865,0,15,17,0
107862,608,88,24,6247.08,domestic,4123.57,1,10,1,1,21,4,0.306,1,68,74,1
104022,877,128,73,2481.7,domestic,12821.52,0,2,0,0,100,0,0.9261,0,23,16,0
105992,658,139,79,9909.34,domestic,26312.1,0,0,0,0,79,1,0.963,0,26,26,0
102624,756,841,83,3242.95,domestic,19739.44,0,2,0,0,85,1,0.9346,0,15,16,0
106717,678,310,62,30013.51,international,81466.89,0,0,0,0,87,2,0.8716,0,8,22,0
101039,829,158,93,1125.46,domestic,7092.4,0,1,0,0,76,0,0.9435,0,18,27,0
104704,792,615,88,1815.22,international,6625.63,0,0,0,0,100,1,0.9266,0,7,10,0
100509,776,375,85,1107.42,domestic,11088.54,0,1,0,0,100,1,0.9541,0,22,9,0
102977,751,501,91,123.98,domestic,370.28,0,0,0,1,91,0,0.9031,0,28,22,0
104743,720,917,69,2557.24,domestic,7462.8,0,0,0,0,80,1,0.9066,0,12,25,0
107644,513,13,35,3425.17,domestic,1650.38,1,13,1,1,26,9,0.2584,1,65,86,1
100310,732,144,90,4719.92,domestic,50263.67,0,0,0,0,93,0,0.9329,0,13,26,0
105319,830,742,100,4702.75,domestic,24218.56,0,0,0,0,93,2,0.9175,0,22,22,0
100285,862,410,79,1013.87,domestic,12658.44,0,3,0,0,93,1,0.8581,0,32,12,0
102191,757,1077,74,566.55,domestic,2164.5,0,3,0,0,92,2,0.8915,0,27,21,0
106157,840,1915,88,652.44,domestic,3190.85,0,2,0,0,100,0,0.9662,0,31,14,0
106929,786,488,83,2925.19,domestic,13459.22,0,0,0,0,86,1,0.9504,0,17,9,0
103454,790,130,84,6333.0,domestic,33278.68,0,4,0,0,95,0,0.9178,0,29,14,0
102614,732,884,75,1656.79,domestic,20156.02,0,1,0,0,91,2,1.0,0,24,27,0
106994,817,2366,89,7223.28,international,91833.28,0,2,0,0,80,0,0.9839,0,21,28,0
105905,805,711,90,987.63,domestic,5870.77,0,2,0,0,95,0,0.8489,0,28,29,0
101308,685,559,78,1592.35,domestic,2913.35,0,0,0,0,89,2,0.9034,0,12,24,0
106873,696,199,78,1787.85,domestic,5953.57,0,2,0,0,93,0,0.9121,0,21,3,0
105865,679,532,80,4070.92,domestic,50806.75,0,1,0,0,100,0,0.9132,0,20,3,0
102691,852,997,68,1517.88,domestic,8418.32,0,1,0,0,83,0,0.9598,0,21,14,0
102428,693,1982,69,644.14,domestic,6194.25,0,0,0,0,82,1,0.9377,0,3,6,0
101319,784,264,75,3451.69,domestic,41310.16,0,1,0,0,95,1,0.895,0,14,25,0
104455,840,784,85,1552.15,domestic,7771.84,0,2,1,0,85,0,0.9204,0,19,19,0
104391,869,817,96,2345.98,domestic,12246.39,0,0,0,0,99,0,0.8892,0,20,5,0
101450,789,556,96,7325.45,domestic,68712.02,0,0,0,0,90,1,0.9356,0,19,17,0
107948,519,261,47,6069.72,international,10680.66,0,6,0,1,32,6,0.4396,1,63,71,1
103090,854,832,91,1644.86,international,17887.23,0,0,0,0,98,0,0.8545,0,28,19,0
106304,771,417,77,1008.84,domestic,5272.78,0,2,0,0,82,1,0.8857,0,18,13,0
103987,749,99,69,1054.79,domestic,8183.43,0,1,0,0,86,0,0.8877,0,10,21,0
102534,810,129,86,3734.96,domestic,38354.3,0,0,1,0,93,3,0.9513,0,15,21,0
101870,840,162,90,5475.96,domestic,67916.86,0,1,0,0,92,1,0.9168,0,20,21,0
100985,756,385,78,907.09,domestic,13392.65,0,0,0,0,100,1,0.9391,0,22,24,0
102918,822,379,94,1294.44,domestic,11908.49,0,0,0,0,90,0,1.0,0,7,0,0
104061,768,442,75,6334.11,domestic,63904.33,0,2,0,0,80,0,0.909,0,21,12,0
100695,728,350,66,2677.58,domestic,7220.22,0,2,0,0,89,1,0.8529,0,12,23,0
105104,807,495,92,6280.65,domestic,26767.87,0,0,0,0,95,1,0.9599,0,16,3,0
107501,571,71,34,15359.77,domestic,7838.99,1,15,1,1,7,10,0.3365,1,82,73,1
104211,834,252,95,3626.82,domestic,36529.09,0,0,0,0,92,0,0.8869,0,16,5,0
100633,734,732,66,6806.47,domestic,80204.22,0,0,0,0,90,3,0.9638,0,12,22,0
106112,787,623,56,16765.09,domestic,226581.56,0,0,0,0,79,0,0.8926,0,20,8,0
102678,679,210,76,998.55,international,13190.73,0,0,0,0,97,1,0.9462,0,11,17,0
103075,673,417,64,3294.5,domestic,23970.71,0,2,0,0,86,2,1.0,0,14,22,0
105666,671,2391,78,9847.55,international,58034.09,0,1,0,0,100,2,0.9766,0,27,15,0
100716,900,292,87,2559.78,international,30682.47,0,1,0,0,97,1,0.9133,0,13,18,0
100004,785,711,86,209.42,domestic,1859.77,0,0,0,0,98,0,0.9369,0,8,2,0
104795,687,1065,78,2182.93,domestic,4531.21,0,2,0,0,89,0,0.8897,0,24,15,0
102939,758,93,76,627.75,international,2951.75,0,3,0,0,89,0,0.9105,0,27,0,0
103371,742,992,91,835.04,international,9286.8,0,0,0,1,92,1,0.9276,0,22,13,0
104070,717,303,84,2918.06,domestic,41240.71,0,2,0,0,97,0,0.941,0,14,12,0
102242,704,3097,94,20221.73,domestic,41337.97,0,0,0,0,96,1,0.9304,0,28,28,0
100377,798,117,69,3068.12,domestic,12330.67,0,0,0,0,100,0,0.935,0,11,14,0
106905,781,220,84,2879.41,international,25584.03,0,2,0,0,85,1,0.9572,0,20,11,0
100885,691,127,76,1101.23,domestic,4696.84,0,1,0,0,77,2,0.9612,0,16,18,0
102332,680,843,85,2220.57,domestic,7689.84,0,0,0,0,92,1,0.9894,0,8,0,0
102221,778,1546,77,19104.95,domestic,185702.57,0,1,0,0,85,0,0.8909,0,5,12,0
100129,835,118,82,985.31,domestic,10021.98,0,0,0,0,100,1,1.0,0,22,21,0
106803,845,608,81,3097.98,domestic,24038.77,0,1,0,1,83,2,0.9736,0,27,8,0
101369,704,382,78,1301.3,domestic,9539.82,0,2,0,0,100,0,0.9404,0,28,6,0
107556,461,26,30,7745.67,international,4345.66,1,17,1,0,2,13,0.011,1,96,90,1
100013,659,681,78,3261.59,international,21920.91,0,1,0,0,85,0,0.9157,0,21,21,0
107043,551,109,30,38420.18,international,32643.68,1,10,1,1,25,17,0.2174,1,83,72,1
105463,729,2369,92,554.98,domestic,7799.15,0,5,0,0,90,0,0.988,0,30,27,0
103370,751,303,86,834.2,domestic,4133.4,0,3,0,0,95,1,0.9164,0,25,15,0
100286,736,358,86,811.51,international,3505.09,0,0,0,0,100,2,0.9776,0,16,26,0
100959,818,386,74,1773.5,domestic,22133.52,0,0,0,0,86,0,0.948,0,11,16,0
105562,755,1659,66,2299.98,domestic,12520.8,0,0,0,1,90,0,0.9482,0,17,20,0
102961,650,1169,79,1195.93,domestic,7109.93,0,1,0,0,99,1,1.0,0,14,4,0
101558,759,673,81,1798.32,domestic,18469.99,0,1,0,0,91,0,0.9221,0,17,19,0
104887,715,244,84,4957.42,domestic,14422.71,0,1,0,0,100,0,0.9329,0,15,12,0
106393,771,718,74,938.6,domestic,11524.63,0,2,0,0,89,0,0.867,0,19,17,0
103786,650,498,82,3187.58,international,18982.33,0,1,0,0,99,0,0.9017,0,26,11,0
100947,761,2457,100,4487.71,international,22815.02,0,0,0,0,89,1,0.9071,0,19,8,0
102336,650,505,81,545.06,domestic,4049.74,0,2,0,0,100,0,0.9258,0,17,18,0
102232,853,223,90,6938.21,international,59009.98,0,0,0,0,89,1,0.9539,0,10,9,0
105047,858,376,100,2545.65,domestic,12540.87,0,1,0,0,95,0,0.8803,0,22,27,0
102746,811,161,94,3616.6,domestic,7737.93,0,2,0,0,91,0,0.8871,0,30,15,0
102687,729,460,68,969.0,international,3106.47,0,0,0,1,88,0,0.8978,0,17,19,0
104545,779,106,82,9373.31,domestic,53376.14,0,0,0,0,100,1,0.9372,0,7,3,0
103651,787,61,71,919.98,domestic,3598.27,0,2,0,0,100,1,0.9625,0,18,19,0
107956,653,423,61,2219.67,international,2802.73,0,8,0,0,41,6,0.283,1,81,73,1
107366,519,96,0,3625.76,domestic,1767.37,1,19,0,1,15,15,0.0331,1,81,85,1
100321,862,1698,89,1509.04,domestic,8052.97,0,0,0,0,94,0,0.9673,0,1,16,0
103813,836,1821,87,1871.16,international,18096.02,0,1,0,0,96,0,0.9258,0,13,14,0
105577,673,507,83,1376.73,domestic,15226.01,0,1,1,0,98,1,0.9095,0,16,27,0
104458,734,132,78,9883.15,domestic,89956.01,0,1,0,0,100,1,0.9061,0,20,17,0
105785,822,309,91,888.83,domestic,1916.45,0,2,0,0,85,0,0.875,0,18,16,0
100101,715,346,99,1929.58,international,15376.74,0,0,0,0,100,0,0.8744,0,5,22,0
103151,774,440,78,5804.52,international,20804.53,0,2,1,0,87,2,0.8602,0,25,32,0
104746,775,1396,82,2041.0,domestic,11100.57,0,2,0,0,97,1,0.953,0,22,27,0
105457,828,104,79,2458.54,domestic,27816.18,0,1,0,0,99,1,0.9092,0,13,8,0
101126,694,409,72,353.99,domestic,3496.93,0,3,0,0,100,0,0.9715,0,28,3,0
101971,668,328,73,152.62,domestic,1367.76,0,0,0,0,90,2,1.0,0,15,2,0
101599,828,1042,77,8312.03,international,111634.18,0,1,0,0,86,2,0.9013,0,17,14,0
105506,818,464,73,1692.79,domestic,15485.08,0,1,0,0,80,1,0.8763,0,23,13,0
106058,822,69,81,1791.43,domestic,16454.81,0,2,0,0,94,1,0.9127,0,17,21,0
104931,740,375,91,2949.8,domestic,33782.74,0,0,0,0,89,0,0.8991,0,27,14,0
100214,840,324,95,1081.95,domestic,13151.59,0,1,0,0,93,0,0.9431,0,22,13,0
103272,692,170,81,5550.49,domestic,72200.45,0,2,0,0,89,1,0.9259,0,15,17,0
102603,817,136,97,5924.93,international,79290.78,0,0,0,0,88,0,0.9578,0,27,14,0
104199,779,1484,85,43034.51,domestic,424586.48,0,4,0,0,96,1,0.8946,0,43,18,0
103818,838,1212,92,214.02,international,1985.79,0,1,0,0,96,2,0.9904,0,13,12,0
100484,650,617,72,40407.22,domestic,336050.4,0,0,0,0,92,0,0.9838,0,14,16,0
103163,859,150,81,1026.68,domestic,11482.28,0,1,0,0,93,0,0.8709,0,24,26,0
107210,554,86,15,5544.78,international,900.15,1,22,0,1,20,13,0.1423,1,77,81,1
103212,874,277,94,4657.57,domestic,47611.87,0,1,0,0,100,2,0.9327,0,15,24,0
101486,761,1159,82,738.93,domestic,4856.22,0,1,0,0,88,2,0.9105,0,13,15,0
105795,762,795,100,4577.71,domestic,15185.82,0,2,0,0,91,1,0.9277,0,22,22,0
102239,713,1259,64,935.29,domestic,10084.87,0,5,0,0,88,2,0.9456,0,34,20,0
107849,308,34,25,3402.33,domestic,624.33,1,20,1,1,13,15,0.1147,1,78,84,1
104092,725,257,75,1558.64,domestic,5808.93,0,1,0,0,83,3,0.9743,0,22,3,0
103285,674,242,80,3886.42,domestic,55419.37,0,1,0,0,100,1,0.8888,0,14,23,0
104362,757,118,91,979.57,domestic,9568.22,0,2,0,0,91,1,0.9053,0,17,14,0
107352,454,395,29,5120.08,domestic,1847.67,1,10,0,1,19,4,0.2881,1,60,82,1
105554,761,238,84,15624.06,domestic,131924.43,0,0,0,0,100,0,0.9025,0,18,2,0
103548,794,1850,79,803.66,domestic,2651.39,0,2,0,0,92,2,0.9122,0,28,24,0
100918,773,286,88,1769.64,domestic,18712.19,0,0,0,0,91,1,0.9148,0,10,11,0
104004,795,643,72,2862.93,international,42288.73,0,1,0,0,77,1,0.8889,0,22,9,0
107320,598,35,32,1836.25,domestic,96.53,1,21,1,1,11,11,0.0357,1,76,82,1
105592,813,126,89,636.88,domestic,4152.02,0,1,0,0,97,0,0.9686,0,25,4,0
103278,857,210,74,229.4,domestic,1076.32,0,1,0,0,99,2,0.9859,0,18,14,0
104326,764,427,83,1174.67,international,16183.61,0,1,0,0,96,1,0.8633,0,5,20,0
104233,859,126,92,804.3,international,8234.34,0,1,0,0,88,1,0.9149,0,19,22,0
104465,791,320,92,626.04,domestic,7484.45,0,0,0,0,100,0,0.9608,0,11,17,0
101573,762,472,83,12540.15,domestic,41394.88,0,1,0,0,86,4,0.9396,0,24,4,0
104801,848,2329,73,5678.33,domestic,40666.33,0,1,0,0,90,1,0.9119,0,26,26,0
101901,714,489,74,990.15,international,3710.83,0,1,0,0,77,1,0.9009,0,25,4,0
107906,480,5,30,11077.7,international,869.52,1,10,0,1,26,14,0.058,1,91,97,1
101648,835,708,100,618.81,domestic,2361.09,0,1,0,0,86,1,0.9707,0,21,16,0
101133,732,127,82,20276.79,domestic,38349.97,0,3,0,0,100,1,0.9519,0,28,25,0
100879,770,1273,86,1130.87,domestic,16570.96,0,0,0,0,92,1,0.9153,0,12,30,0
105363,717,72,71,1793.91,domestic,3254.47,0,0,0,0,94,1,0.9672,0,24,23,0
106352,785,1123,91,61.16,domestic,891.52,0,2,0,0,100,0,0.9375,0,18,11,0
102378,751,245,78,7109.33,domestic,81010.41,0,0,1,0,87,2,0.8791,0,16,23,0
101985,878,1222,96,706.62,domestic,5513.13,0,4,0,0,99,0,0.9702,0,18,22,0
101872,848,449,96,3934.83,domestic,57241.95,0,3,0,0,97,1,0.9506,0,21,0,0
104077,722,61,84,1023.96,domestic,4058.96,0,1,0,0,89,1,0.9408,0,14,30,0
106605,813,255,73,2063.44,international,10419.3,0,1,0,0,100,0,0.9997,0,25,8,0
100202,688,321,67,6148.46,domestic,70039.8,0,1,0,0,85,0,0.9673,0,11,21,0
107622,442,37,4,12314.73,international,5496.34,1,14,0,1,41,3,0.2342,1,95,95,1
101419,778,307,86,914.3,domestic,10485.87,0,1,0,0,97,0,0.9837,0,23,4,0
107182,483,42,41,1323.47,domestic,770.26,1,10,1,1,3,8,0.0725,1,80,90,1
100498,778,98,75,4458.68,domestic,10636.67,0,2,0,0,82,2,0.9063,0,12,31,0
101993,730,285,87,3796.38,domestic,25626.29,0,1,0,0,92,0,0.8999,0,18,17,0
105022,774,779,64,12773.67,domestic,41020.55,0,0,0,0,94,4,0.8702,0,19,22,0
103661,816,89,85,4839.58,domestic,67092.92,0,1,0,0,97,0,0.9494,0,15,21,0
105397,757,393,92,1598.3,domestic,22443.4,0,2,0,0,96,0,0.8976,0,21,9,0
106005,802,208,94,2991.55,international,11737.32,0,0,0,0,92,0,0.9207,0,14,24,0
100232,847,253,91,587.47,international,5634.18,0,0,0,0,90,2,1.0,0,24,21,0
104615,700,2524,83,5999.43,domestic,35624.21,0,2,0,0,89,0,0.9346,0,20,15,0
100278,857,224,86,915.09,domestic,2566.56,0,0,0,0,92,3,0.941,0,11,26,0
106653,776,905,76,1783.58,domestic,9077.36,0,2,0,0,95,1,0.909,0,18,18,0
102559,650,717,74,1014.07,domestic,11376.79,0,0,0,0,90,0,0.9164,0,5,14,0
106947,829,89,100,670.6,domestic,5074.07,0,0,0,0,85,1,0.9542,0,14,20,0
105488,780,340,85,5381.83,international,73331.32,0,1,0,0,83,0,0.9198,0,22,12,0
101597,704,1095,85,918.81,domestic,10958.28,0,1,0,0,79,0,0.9621,0,8,21,0
104641,859,607,90,365.75,domestic,4732.84,0,2,0,0,95,0,0.9634,0,23,11,0
103862,727,565,91,2278.88,domestic,10051.96,0,2,0,1,98,1,0.9529,0,21,16,0
105373,719,233,72,1511.13,domestic,13242.58,0,1,0,0,87,0,0.9219,0,4,9,0
106682,734,113,67,295.84,domestic,4121.17,0,1,0,0,100,0,0.9434,0,12,15,0
102056,751,932,96,1584.34,domestic,16689.57,0,2,0,0,88,2,0.8948,0,28,21,0
105478,771,1272,95,2779.6,domestic,15784.86,0,0,0,0,97,0,0.9385,0,26,10,0
106251,822,2435,76,1009.03,domestic,1932.95,0,2,0,0,79,0,0.9621,0,22,12,0
103652,783,457,95,1445.44,domestic,19433.16,0,2,0,0,95,1,0.9823,0,14,10,0
105778,694,1326,63,10821.39,domestic,152965.58,0,1,0,0,100,1,0.9186,0,20,8,0
105268,728,1222,81,5745.73,domestic,74807.36,0,1,0,0,84,2,1.0,0,33,11,0
106762,834,755,84,2241.39,domestic,29929.0,0,2,0,0,92,1,0.9385,0,21,10,0
104940,841,229,80,482.13,international,1925.71,0,2,0,0,100,0,0.9777,0,25,19,0
100193,851,448,84,366.39,domestic,3473.47,0,0,0,0,92,0,0.9154,0,17,14,0
100090,833,473,100,2921.8,international,13393.94,0,3,0,1,91,0,0.9385,0,30,2,0
100204,697,399,69,1968.88,domestic,28753.79,0,0,0,0,100,1,0.9055,0,8,5,0
103229,744,104,84,1451.21,domestic,10799.47,0,1,0,0,88,1,0.9036,0,10,17,0
100234,832,92,86,1100.12,domestic,2906.11,0,4,0,0,97,0,0.8978,0,28,15,0
100369,685,434,72,2820.4,domestic,8274.73,0,3,0,0,95,2,0.9061,0,36,15,0
104970,740,728,81,7755.39,international,58365.49,0,2,0,0,87,0,0.9089,0,21,18,0
106746,761,525,77,2320.85,domestic,16437.11,0,1,0,0,94,2,0.8806,0,19,20,0
104372,781,83,100,1419.35,domestic,3402.74,0,0,1,0,94,0,0.9298,0,13,24,0
105298,850,306,100,1045.28,domestic,10879.32,0,1,0,0,97,0,0.9256,0,20,22,0
